evaluation_id,session_id,task_id,task_order,agent,strategy,scope_id,rule_id,category,file,message,delta_scope,change_type
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/contacts/ContactForm.jsx,"React component file has 328 non-blank, non-comment lines; maximum is 300.",trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 465 non-blank, non-comment lines; maximum is 300.",trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactDetail.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/DealTable.jsx,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T2,session_20260817_031026,T2,2,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-002-single-policy-implementation,DUP,backend/src/modules/deal/deal.service.ts,Policy createValidationException has more than one authoritative implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/contacts/ContactForm.jsx,"React component file has 328 non-blank, non-comment lines; maximum is 300.",absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 543 non-blank, non-comment lines; maximum is 300.",absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-STATE-C-002-context-provider-only-in-controlled-locations,STATE,frontend/src/themes/index.jsx,Context providers must stay at an approved application or route boundary.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/layout/components/Navbar/HeaderContent/Notification.jsx,function-clone logic has more than one production implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactDetail.jsx,component-clone logic has more than one production implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/contactQueries.js,3 substantive duplicate implementation groups exist across the same files.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/DealTable.jsx,function-clone logic has more than one production implementation.,absolute,current
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-002-single-policy-implementation,DUP,backend/src/modules/deal/deal.service.ts,Policy createValidationException has more than one authoritative implementation.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 543 non-blank, non-comment lines; maximum is 300.",run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/DealTable.jsx,function-clone logic has more than one production implementation.,run_local,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.email lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.phone lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.role lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.deletedAt lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/contact/contact.entity.ts,Persistent change contacts.lastContactedAt lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.dealId lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.contactId lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.role lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.createdAt lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal-contact-link.entity.ts,Persistent change deal_contact_links.updatedAt lacks a matching executable migration.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-002-single-policy-implementation,DUP,backend/src/modules/deal/deal.service.ts,Policy createValidationException has more than one authoritative implementation.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 465 non-blank, non-comment lines; maximum is 300.",run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/DealTable.jsx,function-clone logic has more than one production implementation.,run_local,resolved
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/contact/contact.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-ERR-C-002-throw-only-app-exception,ERR,backend/src/modules/deal/deal.service.ts,Service failures must use the project AppException.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-002-single-policy-implementation,DUP,backend/src/modules/deal/deal.service.ts,Policy createValidationException has more than one authoritative implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,backend,BE-DUP-C-003-no-equivalent-production-code,DUP,backend/src/modules/deal/deal.service.ts,Equivalent production functions must reuse one shared implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/contacts/ContactForm.jsx,"React component file has 328 non-blank, non-comment lines; maximum is 300.",trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-COM-C-001-component-file-max-lines,COM,frontend/src/pages/deals/DealForm.jsx,"React component file has 543 non-blank, non-comment lines; maximum is 300.",trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactDetail.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/dealQueries.js,2 substantive duplicate implementation groups exist across the same files.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/deals/DealTable.jsx,function-clone logic has more than one production implementation.,trajectory_cumulative,introduced
session_20260817_031026/T3,session_20260817_031026,T3,3,codex,structured,frontend,FE-DUP-C-002-single-authoritative-implementation,DUP,frontend/src/pages/contacts/ContactTable.jsx,component-clone logic has more than one production implementation.,trajectory_cumulative,resolved
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-DOM-C-001-no-cross-module-deep-import,DOM,backend/src/modules/deal/deal.service.ts,Cross-module imports must use index.ts or the target module file.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.name lacks a matching executable migration.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.value lacks a matching executable migration.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.stage lacks a matching executable migration.,absolute,current
session_20260817_130253/T1,session_20260817_130253,T1,1,claude,minimal,backend,BE-CONTRACT-C-001-entity-change-requires-migration,CONTRACT,backend/src/modules/deal/deal.entity.ts,Persistent change deals.expectedCloseDate lacks a matching executable migration.,absolute,current
